Algorithm,Input,Time,Date
Queue,10000,5.0704530000000005,20250711T0540
Queue,25000,2.3744450000000015,20250711T0540
Queue,50000,4.165772000000004,20250711T0540
Queue,75000,6.219785999999999,20250711T0540
Queue,100000,7.989681999999995,20250711T0540
Queue,125000,7.425821999999997,20250711T0540
Queue,150000,8.837536999999998,20250711T0540
Queue,175000,10.335291999999995,20250711T0540
Queue,200000,11.668184999999994,20250711T0540
Queue,300000,17.799844000000007,20250711T0540
Queue,400000,23.558017000000007,20250711T0540
Queue,500000,29.301140000000004,20250711T0540
Queue,10000,4.007978000000001,20250711T0540
Queue,25000,2.639788000000003,20250711T0540
Queue,50000,4.284106000000001,20250711T0540
Queue,75000,5.940790999999997,20250711T0540
Queue,100000,8.042614999999998,20250711T0540
Queue,125000,7.398580999999993,20250711T0540
Queue,150000,8.822960000000009,20250711T0540
Queue,175000,10.323527999999996,20250711T0540
Queue,200000,12.376778999999999,20250711T0540
Queue,300000,18.18164999999999,20250711T0540
Queue,400000,24.923654999999997,20250711T0540
Queue,500000,31.937967000000015,20250711T0540
Queue,10000,4.352759000000006,20250711T0540
Queue,25000,2.769894999999998,20250711T0540
Queue,50000,4.235196000000002,20250711T0540
Queue,75000,6.0320740000000015,20250711T0540
Queue,100000,8.040080000000003,20250711T0540
Queue,125000,7.538626000000008,20250711T0540
Queue,150000,9.007598000000002,20250711T0540
Queue,175000,11.442519000000004,20250711T0540
Queue,200000,12.051856,20250711T0540
Queue,300000,18.270403000000016,20250711T0540
Queue,400000,24.175973999999997,20250711T0540
Queue,500000,30.332121,20250711T0540
Queue,10000,5.224910999999999,20250712T0647
Queue,25000,3.4004740000000027,20250712T0647
Queue,50000,4.2676329999999965,20250712T0647
Queue,75000,5.998123,20250712T0647
Queue,100000,8.022012000000004,20250712T0647
Queue,125000,7.524225999999999,20250712T0647
Queue,150000,9.000251000000006,20250712T0647
Queue,175000,10.516947000000002,20250712T0647
Queue,200000,11.988185000000001,20250712T0647
Queue,300000,18.24194,20250712T0647
Queue,400000,23.978016999999994,20250712T0647
Queue,500000,30.04074399999999,20250712T0647
Queue,10000,4.090668999999998,20250712T0647
Queue,25000,2.657781,20250712T0647
Queue,50000,4.120872999999996,20250712T0647
Queue,75000,6.028569999999995,20250712T0647
Queue,100000,7.984546000000002,20250712T0647
Queue,125000,7.515563999999998,20250712T0647
Queue,150000,9.04741399999999,20250712T0647
Queue,175000,10.490475000000004,20250712T0647
Queue,200000,12.04520500000001,20250712T0647
Queue,300000,18.090630999999988,20250712T0647
Queue,400000,24.307726000000002,20250712T0647
Queue,500000,31.275192000000004,20250712T0647
Queue,10000,5.150407999999999,20250712T0647
Queue,25000,4.168892,20250712T0647
Queue,50000,4.203502,20250712T0647
Queue,75000,7.4095649999999935,20250712T0647
Queue,100000,7.8710200000000015,20250712T0647
Queue,125000,7.398462000000009,20250712T0647
Queue,150000,8.811509999999998,20250712T0647
Queue,175000,10.316103999999996,20250712T0647
Queue,200000,11.701879000000005,20250712T0647
Queue,300000,17.696539000000016,20250712T0647
Queue,400000,23.531329999999997,20250712T0647
Queue,500000,30.22163999999998,20250712T0647
Queue,10000,4.664809999999996,20250712T0647
Queue,25000,2.4513789999999958,20250712T0647
Queue,50000,4.1796700000000016,20250712T0647
Queue,75000,5.911442000000001,20250712T0647
Queue,100000,7.890447999999999,20250712T0647
Queue,125000,7.329087999999999,20250712T0647
Queue,150000,8.831709000000004,20250712T0647
Queue,175000,10.279724000000002,20250712T0647
Queue,200000,11.695228,20250712T0647
Queue,300000,18.254833000000005,20250712T0647
Queue,400000,23.486120999999997,20250712T0647
Queue,500000,29.325423,20250712T0647
Queue,10000,4.377738999999998,20250712T0647
Queue,25000,2.5861189999999965,20250712T0647
Queue,50000,4.255283999999996,20250712T0647
Queue,75000,6.044763999999994,20250712T0647
Queue,100000,8.023372000000002,20250712T0647
Queue,125000,7.45814,20250712T0647
Queue,150000,8.921492999999998,20250712T0647
Queue,175000,10.452572000000004,20250712T0647
Queue,200000,11.919928999999996,20250712T0647
Queue,300000,18.443987000000007,20250712T0647
Queue,400000,23.962355000000002,20250712T0647
Queue,500000,29.82499100000001,20250712T0647
Queue,10000,5.195979999999999,20250712T0647
Queue,25000,2.469444000000003,20250712T0647
Queue,50000,4.237954000000002,20250712T0647
Queue,75000,5.990336999999997,20250712T0647
Queue,100000,8.013755000000003,20250712T0647
Queue,125000,7.3863369999999975,20250712T0647
Queue,150000,8.857034999999996,20250712T0647
Queue,175000,10.300438999999997,20250712T0647
Queue,200000,11.799140999999992,20250712T0647
Queue,300000,17.92736400000001,20250712T0647
Queue,400000,23.750819000000007,20250712T0647
Queue,500000,29.57297700000001,20250712T0647
Queue,10000,4.3574860000000015,20250712T0647
Queue,25000,2.6380390000000062,20250712T0647
Queue,50000,4.002664000000003,20250712T0647
Queue,75000,5.955815000000001,20250712T0647
Queue,100000,7.9251410000000035,20250712T0647
Queue,125000,7.3445620000000105,20250712T0647
Queue,150000,8.833179000000001,20250712T0647
Queue,175000,10.202848000000003,20250712T0647
Queue,200000,11.690533000000002,20250712T0647
Queue,300000,17.72958399999999,20250712T0647
Queue,400000,23.414884,20250712T0647
Queue,500000,29.349085000000002,20250712T0647
Queue,10000,4.431587999999998,20250712T0647
Queue,25000,2.542252000000005,20250712T0647
Queue,50000,4.180323999999999,20250712T0647
Queue,75000,6.026481000000004,20250712T0647
Queue,100000,8.004143999999997,20250712T0647
Queue,125000,7.539092999999994,20250712T0647
Queue,150000,9.044111999999998,20250712T0647
Queue,175000,10.532516000000001,20250712T0647
Queue,200000,12.000844999999998,20250712T0647
Queue,300000,18.180136999999988,20250712T0647
Queue,400000,24.01880700000001,20250712T0647
Queue,500000,30.029033,20250712T0647
Queue,10000,5.424187000000003,20250712T0647
Queue,25000,3.8598,20250712T0647
Queue,50000,4.031245999999996,20250712T0647
Queue,75000,7.651516000000001,20250712T0647
Queue,100000,10.280663000000004,20250712T0647
Queue,125000,7.4059449999999885,20250712T0647
Queue,150000,8.826617999999996,20250712T0647
Queue,175000,10.333292,20250712T0647
Queue,200000,11.762052999999995,20250712T0647
Queue,300000,17.829860999999994,20250712T0647
Queue,400000,23.630241000000012,20250712T0647
Queue,500000,29.611670000000004,20250712T0647
Queue,10000,4.933895,20250712T0647
Queue,25000,2.524367000000005,20250712T0647
Queue,50000,4.219898999999998,20250712T0647
Queue,75000,5.934978000000001,20250712T0647
Queue,100000,7.937145000000001,20250712T0647
Queue,125000,7.412137000000001,20250712T0647
Queue,150000,8.858450000000005,20250712T0647
Queue,175000,10.251732000000004,20250712T0647
Queue,200000,11.714918999999995,20250712T0647
Queue,300000,17.76217299999999,20250712T0647
Queue,400000,23.546322000000004,20250712T0647
Queue,500000,29.458931000000007,20250712T0647
Queue,10000,4.038610999999996,20250712T1056
Queue,25000,2.6648039999999966,20250712T1056
Queue,50000,4.191653000000002,20250712T1056
Queue,75000,5.979861,20250712T1056
Queue,100000,8.016005,20250712T1056
Queue,125000,7.485067000000001,20250712T1056
Queue,150000,9.065107999999995,20250712T1056
Queue,175000,10.597108000000006,20250712T1056
Queue,200000,11.983987999999997,20250712T1056
Queue,300000,18.14698299999999,20250712T1056
Queue,400000,24.05170899999999,20250712T1056
Queue,500000,30.17247499999999,20250712T1056
Queue,10000,4.475982999999999,20250712T1056
Queue,25000,2.6023480000000063,20250712T1056
Queue,50000,4.182806999999997,20250712T1056
Queue,75000,6.021566,20250712T1056
Queue,100000,7.924182000000002,20250712T1056
Queue,125000,7.511085999999992,20250712T1056
Queue,150000,9.069444000000004,20250712T1056
Queue,175000,10.488480999999993,20250712T1056
Queue,200000,12.043924000000004,20250712T1056
Queue,300000,18.153554999999997,20250712T1056
Queue,400000,24.077852000000007,20250712T1056
Queue,500000,30.012800999999996,20250712T1056
Queue,10000,3.8690190000000015,20250712T1056
Queue,25000,2.6042309999999986,20250712T1056
Queue,50000,4.202667000000005,20250712T1056
Queue,75000,5.940942,20250712T1056
Queue,100000,8.021789999999996,20250712T1056
Queue,125000,7.493633000000003,20250712T1056
Queue,150000,8.919661999999988,20250712T1056
Queue,175000,10.623576999999997,20250712T1056
Queue,200000,11.912399999999991,20250712T1056
Queue,300000,18.09151100000001,20250712T1056
Queue,400000,24.019044000000008,20250712T1056
Queue,500000,29.854764999999986,20250712T1056
Queue,10000,5.007987999999997,20250713T0633
Queue,25000,2.5083699999999993,20250713T0633
Queue,50000,4.251373999999998,20250713T0633
Queue,75000,6.007369000000004,20250713T0633
Queue,100000,8.064720000000001,20250713T0633
Queue,125000,7.448447000000002,20250713T0633
Queue,150000,8.995745,20250713T0633
Queue,175000,10.450931999999995,20250713T0633
Queue,200000,12.005485000000007,20250713T0633
Queue,300000,18.097753999999995,20250713T0633
Queue,400000,23.930164999999988,20250713T0633
Queue,500000,29.951152000000008,20250713T0633
Queue,10000,5.037271000000004,20250713T0633
Queue,25000,4.279831999999999,20250713T0633
Queue,50000,4.181718000000004,20250713T0633
Queue,75000,7.613652999999999,20250713T0633
Queue,100000,10.310127999999999,20250713T0633
Queue,125000,7.360990000000001,20250713T0633
Queue,150000,8.810929999999999,20250713T0633
Queue,175000,10.439661999999998,20250713T0633
Queue,200000,11.714757000000006,20250713T0633
Queue,300000,17.765225000000015,20250713T0633
Queue,400000,24.010388000000006,20250713T0633
Queue,500000,31.111869000000013,20250713T0633
Queue,10000,4.577204000000002,20250713T0633
Queue,25000,2.5303669999999983,20250713T0633
Queue,50000,4.281313000000004,20250713T0633
Queue,75000,6.027636000000001,20250713T0633
Queue,100000,8.55442200000001,20250713T0633
Queue,125000,7.51439400000001,20250713T0633
Queue,150000,8.960261000000003,20250713T0633
Queue,175000,10.50275599999999,20250713T0633
Queue,200000,11.931314999999998,20250713T0633
Queue,300000,18.137270000000015,20250713T0633
Queue,400000,24.020050999999995,20250713T0633
Queue,500000,30.079791,20250713T0633
Queue,10000,5.592182000000001,20250713T0633
Queue,25000,2.4208850000000055,20250713T0633
Queue,50000,4.246257,20250713T0633
Queue,75000,6.065244999999997,20250713T0633
Queue,100000,7.980006000000003,20250713T0633
Queue,125000,7.521715999999998,20250713T0633
Queue,150000,8.986951999999988,20250713T0633
Queue,175000,10.554049000000006,20250713T0633
Queue,200000,12.043325999999993,20250713T0633
Queue,300000,18.183164000000005,20250713T0633
Queue,400000,24.021379999999994,20250713T0633
Queue,500000,30.96284,20250713T0633
Queue,10000,4.1651039999999995,20250713T0633
Queue,25000,2.746862,20250713T0633
Queue,50000,4.245027,20250713T0633
Queue,75000,5.927537000000001,20250713T0633
Queue,100000,7.960901,20250713T0633
Queue,125000,7.378444000000002,20250713T0633
Queue,150000,8.832279,20250713T0633
Queue,175000,10.307308000000006,20250713T0633
Queue,200000,11.759326999999999,20250713T0633
Queue,300000,17.85957099999999,20250713T0633
Queue,400000,23.527210999999994,20250713T0633
Queue,500000,29.399063000000012,20250713T0633
Queue,10000,4.986878999999995,20250713T0633
Queue,25000,2.4667400000000015,20250713T0633
Queue,50000,4.124288999999997,20250713T0633
Queue,75000,5.902163999999999,20250713T0633
Queue,100000,7.880384999999997,20250713T0633
Queue,125000,7.3806670000000025,20250713T0633
Queue,150000,8.843749000000003,20250713T0633
Queue,175000,10.315392000000003,20250713T0633
Queue,200000,11.751182999999997,20250713T0633
Queue,300000,17.938993999999994,20250713T0633
Queue,400000,23.639319999999998,20250713T0633
Queue,500000,29.51679200000001,20250713T0633
Queue,10000,4.220193000000002,20250713T0633
Queue,25000,2.3986310000000017,20250713T0633
Queue,50000,4.186467,20250713T0633
Queue,75000,5.960652000000003,20250713T0633
Queue,100000,7.949646000000001,20250713T0633
Queue,125000,7.416179,20250713T0633
Queue,150000,8.845692,20250713T0633
Queue,175000,10.322908000000012,20250713T0633
Queue,200000,11.832442,20250713T0633
Queue,300000,17.896123000000003,20250713T0633
Queue,400000,23.526344000000023,20250713T0633
Queue,500000,29.451666000000017,20250713T0633
Queue,10000,5.143374999999999,20250713T0634
Queue,25000,2.5685569999999984,20250713T0634
Queue,50000,4.119196000000002,20250713T0634
Queue,75000,5.918109000000001,20250713T0634
Queue,100000,7.997333999999995,20250713T0634
Queue,125000,7.4273780000000045,20250713T0634
Queue,150000,8.833849999999998,20250713T0634
Queue,175000,10.303204999999991,20250713T0634
Queue,200000,11.777970999999994,20250713T0634
Queue,300000,17.834469000000013,20250713T0634
Queue,400000,23.577668999999986,20250713T0634
Queue,500000,29.529358000000002,20250713T0634
