Algorithm,Input,Time,Date
binarySearch,10000000,0.033888999999987846,20250711T0533
binarySearch,50000000,0.009970000000066648,20250711T0533
binarySearch,100000000,0.010904999999638676,20250711T0533
binarySearch,200000000,0.022027999999409076,20250711T0533
binarySearch,300000000,0.006083000000216998,20250711T0533
binarySearch,400000000,0.006235999997443287,20250711T0533
binarySearch,500000000,0.006812999999965541,20250711T0533
binarySearch,600000000,0.006676999997580424,20250711T0533
binarySearch,700000000,0.006824000003689434,20250711T0533
binarySearch,800000000,0.006532999992487021,20250711T0533
binarySearch,900000000,0.00622500000463333,20250711T0533
binarySearch,1000000000,0.006863999995402992,20250711T0533
binarySearch,10000000,0.03023200000001225,20250711T0534
binarySearch,50000000,0.013028000000076645,20250711T0534
binarySearch,100000000,0.0098680000000968,20250711T0534
binarySearch,200000000,0.022159999999530555,20250711T0534
binarySearch,300000000,0.006256000000576023,20250711T0534
binarySearch,400000000,0.006552999999257736,20250711T0534
binarySearch,500000000,0.007636000002094079,20250711T0534
binarySearch,600000000,0.006333000004815403,20250711T0534
binarySearch,700000000,0.00601499999902444,20250711T0534
binarySearch,800000000,0.006513999993330799,20250711T0534
binarySearch,900000000,0.007112000006600283,20250711T0534
binarySearch,1000000000,0.006410000001778826,20250711T0534
binarySearch,10000000,0.029270999999994274,20250711T0536
binarySearch,50000000,0.009612999999944805,20250711T0536
binarySearch,100000000,0.010355999999774212,20250711T0536
binarySearch,200000000,0.02053299999988667,20250711T0536
binarySearch,300000000,0.006508999998914078,20250711T0536
binarySearch,400000000,0.006550999998580664,20250711T0536
binarySearch,500000000,0.006473000001278706,20250711T0536
binarySearch,600000000,0.006966000000829808,20250711T0536
binarySearch,700000000,0.006149000000732485,20250711T0536
binarySearch,800000000,0.00660799999604933,20250711T0536
binarySearch,900000000,0.007201999993412755,20250711T0536
binarySearch,1000000000,0.006497000009403564,20250711T0536
binarySearch,10000000,0.02953199999998901,20250712T0619
binarySearch,50000000,0.01002199999993536,20250712T0619
binarySearch,100000000,0.010142000000087137,20250712T0619
binarySearch,200000000,0.021420000000034634,20250712T0619
binarySearch,300000000,0.006609000000025844,20250712T0619
binarySearch,400000000,0.005972000002657296,20250712T0619
binarySearch,500000000,0.00653500000044005,20250712T0619
binarySearch,600000000,0.0067490000001271255,20250712T0619
binarySearch,700000000,0.00663199999689823,20250712T0619
binarySearch,800000000,0.006966000000829808,20250712T0619
binarySearch,900000000,0.005990999998175539,20250712T0619
binarySearch,1000000000,0.006945000000996515,20250712T0619
binarySearch,10000000,0.030002999999993563,20250712T0621
binarySearch,50000000,0.010711000000128479,20250712T0621
binarySearch,100000000,0.009845000000041182,20250712T0621
binarySearch,200000000,0.022532000000865082,20250712T0621
binarySearch,300000000,0.006386000000929926,20250712T0621
binarySearch,400000000,0.005920999999943888,20250712T0621
binarySearch,500000000,0.0067799999997077975,20250712T0621
binarySearch,600000000,0.0066030000016326085,20250712T0621
binarySearch,700000000,0.006256000000576023,20250712T0621
