Algorithm,Input,Time,Date
linearSearch,10000000,23.571808000000004,20250711T0511
linearSearch,50000000,53.75331999999992,20250711T0511
linearSearch,100000000,106.85049500000014,20250711T0511
linearSearch,200000000,213.47043699999995,20250711T0511
linearSearch,300000000,320.1422249999996,20250711T0511
linearSearch,400000000,426.9359170000007,20250711T0511
linearSearch,500000000,534.8046829999985,20250711T0511
linearSearch,600000000,639.9837090000001,20250711T0511
linearSearch,700000000,697.0639079999964,20250711T0511
linearSearch,800000000,795.3443229999975,20250711T0511
linearSearch,900000000,895.801102999998,20250711T0511
linearSearch,1000000000,994.151518000006,20250711T0511
linearSearch,10000000,23.573353999999995,20250711T0512
linearSearch,50000000,54.87310600000001,20250711T0512
linearSearch,100000000,109.9160109999998,20250711T0512
linearSearch,200000000,216.03242299999965,20250711T0512
linearSearch,300000000,322.90164299999924,20250711T0512
linearSearch,400000000,428.3074369999995,20250711T0512
linearSearch,500000000,533.3008460000019,20250711T0512
linearSearch,600000000,597.6562320000012,20250711T0512
linearSearch,700000000,696.7012790000008,20250711T0512
linearSearch,800000000,795.2239990000016,20250711T0512
linearSearch,900000000,895.1390549999996,20250711T0512
linearSearch,1000000000,994.0977340000027,20250711T0512
linearSearch,10000000,20.791021999999998,20250711T0513
linearSearch,50000000,50.09449200000006,20250711T0513
linearSearch,100000000,99.45570499999985,20250711T0513
linearSearch,200000000,198.93020400000023,20250711T0513
linearSearch,300000000,298.31475299999966,20250711T0513
linearSearch,400000000,397.739728999999,20250711T0513
linearSearch,500000000,498.3118800000011,20250711T0513
linearSearch,600000000,596.6309340000007,20250711T0513
linearSearch,700000000,695.8227869999973,20250711T0513
linearSearch,800000000,795.8828429999994,20250711T0513
linearSearch,900000000,894.6400979999962,20250711T0513
linearSearch,1000000000,995.1606840000022,20250711T0513
linearSearch,10000000,21.068765999999982,20250712T0509
linearSearch,50000000,49.09244000000001,20250712T0509
linearSearch,100000000,99.46982600000024,20250712T0509
linearSearch,200000000,198.94451300000037,20250712T0509
linearSearch,300000000,298.3812790000002,20250712T0509
linearSearch,400000000,397.77719100000104,20250712T0509
linearSearch,500000000,497.19237599999906,20250712T0509
linearSearch,600000000,596.651595000003,20250712T0509
linearSearch,700000000,684.3817400000007,20250712T0509
linearSearch,800000000,795.2641539999968,20250712T0509
linearSearch,900000000,894.6703749999942,20250712T0509
linearSearch,1000000000,1051.7685009999987,20250712T0509
linearSearch,10000000,21.100223999999997,20250712T0510
linearSearch,50000000,50.51492399999995,20250712T0510
linearSearch,100000000,99.44562700000006,20250712T0510
linearSearch,200000000,213.42911500000082,20250712T0510
linearSearch,300000000,320.0569050000013,20250712T0510
linearSearch,400000000,426.88903500000015,20250712T0510
linearSearch,500000000,533.2142529999983,20250712T0510
linearSearch,600000000,639.1828619999978,20250712T0510
linearSearch,700000000,745.9798870000013,20250712T0510
linearSearch,800000000,852.4572030000054,20250712T0510
linearSearch,900000000,896.5774219999948,20250712T0510
linearSearch,1000000000,994.5808589999942,20250712T0510
linearSearch,10000000,22.980768000000012,20250712T0511
linearSearch,50000000,53.53936900000008,20250712T0511
linearSearch,100000000,107.54219000000012,20250712T0511
linearSearch,200000000,213.26404100000036,20250712T0511
linearSearch,300000000,319.75121899999976,20250712T0511
linearSearch,400000000,426.04334799999924,20250712T0511
linearSearch,500000000,533.8354469999977,20250712T0511
linearSearch,600000000,639.3335559999978,20250712T0511
linearSearch,700000000,746.5788580000008,20250712T0511
linearSearch,800000000,852.6568899999984,20250712T0511
linearSearch,900000000,896.0683589999971,20250712T0511
linearSearch,1000000000,994.3164449999895,20250712T0511
linearSearch,10000000,23.023347,20250712T0513
linearSearch,50000000,53.964301999999975,20250712T0513
linearSearch,100000000,107.26954599999999,20250712T0513
linearSearch,200000000,213.36991000000035,20250712T0513
linearSearch,300000000,320.57659499999863,20250712T0513
linearSearch,400000000,426.5513600000013,20250712T0513
linearSearch,500000000,532.9745239999975,20250712T0513
linearSearch,600000000,639.3993420000006,20250712T0513
linearSearch,700000000,745.6510980000021,20250712T0513
linearSearch,800000000,852.236993999999,20250712T0513
linearSearch,900000000,959.1971840000042,20250712T0513
linearSearch,1000000000,1065.0736409999954,20250712T0513
linearSearch,10000000,20.829211999999984,20250712T0514
linearSearch,50000000,49.73312299999998,20250712T0514
linearSearch,100000000,99.46955500000013,20250712T0514
linearSearch,200000000,198.89191800000026,20250712T0514
linearSearch,300000000,298.30019300000004,20250712T0514
linearSearch,400000000,397.60156199999983,20250712T0514
linearSearch,500000000,497.13272199999847,20250712T0514
linearSearch,600000000,596.9730720000007,20250712T0514
linearSearch,700000000,695.8486740000008,20250712T0514
linearSearch,800000000,795.8170360000004,20250712T0514
linearSearch,900000000,895.6713139999993,20250712T0514
linearSearch,1000000000,1069.7249899999952,20250712T0514
linearSearch,10000000,24.291134999999997,20250712T0515
linearSearch,50000000,53.58385700000008,20250712T0515
linearSearch,100000000,107.8709429999999,20250712T0515
linearSearch,200000000,213.40035100000023,20250712T0515
linearSearch,300000000,320.25223200000073,20250712T0515
linearSearch,400000000,427.80406700000094,20250712T0515
linearSearch,500000000,533.2286359999998,20250712T0515
linearSearch,600000000,639.5765829999982,20250712T0515
linearSearch,700000000,745.6842570000008,20250712T0515
linearSearch,800000000,852.489247000005,20250712T0515
linearSearch,900000000,958.7906779999976,20250712T0515
linearSearch,1000000000,1065.7844970000006,20250712T0515
linearSearch,10000000,21.31836100000001,20250712T0516
linearSearch,50000000,49.52214500000002,20250712T0516
linearSearch,100000000,99.46883800000023,20250712T0516
linearSearch,200000000,198.967087,20250712T0516
linearSearch,300000000,298.37827600000037,20250712T0516
linearSearch,400000000,397.781019,20250712T0516
linearSearch,500000000,497.72705100000167,20250712T0516
linearSearch,600000000,596.6249310000021,20250712T0516
linearSearch,700000000,696.0706710000013,20250712T0516
linearSearch,800000000,795.2663440000033,20250712T0516
linearSearch,900000000,882.5889909999969,20250712T0516
linearSearch,1000000000,995.1191060000056,20250712T0516
linearSearch,10000000,20.76891500000002,20250712T0517
linearSearch,50000000,50.00041800000008,20250712T0517
linearSearch,100000000,99.49175899999977,20250712T0517
linearSearch,200000000,199.02979499999947,20250712T0517
linearSearch,300000000,298.41486899999927,20250712T0517
linearSearch,400000000,397.7770939999991,20250712T0517
linearSearch,500000000,497.22627000000284,20250712T0517
linearSearch,600000000,596.616915999999,20250712T0517
linearSearch,700000000,696.2113600000012,20250712T0517
linearSearch,800000000,795.7250639999984,20250712T0517
linearSearch,900000000,895.1284270000033,20250712T0517
linearSearch,1000000000,995.0941200000016,20250712T0517
linearSearch,10000000,20.81383500000001,20250712T0518
linearSearch,50000000,50.31548600000008,20250712T0518
linearSearch,100000000,99.42397200000005,20250712T0518
linearSearch,200000000,198.85290200000054,20250712T0518
linearSearch,300000000,298.3407529999995,20250712T0518
linearSearch,400000000,429.0747339999998,20250712T0518
linearSearch,500000000,533.3361159999986,20250712T0518
linearSearch,600000000,640.7989649999981,20250712T0518
linearSearch,700000000,747.0899590000045,20250712T0518
linearSearch,800000000,853.6446399999986,20250712T0518
linearSearch,900000000,959.6241649999938,20250712T0518
linearSearch,1000000000,1065.968206000005,20250712T0518
linearSearch,10000000,22.190123999999997,20250712T0519
linearSearch,50000000,49.400112000000036,20250712T0519
linearSearch,100000000,99.43905400000017,20250712T0519
linearSearch,200000000,198.85619299999962,20250712T0519
linearSearch,300000000,298.4208629999994,20250712T0519
linearSearch,400000000,397.6389629999994,20250712T0519
linearSearch,500000000,497.0908049999998,20250712T0519
linearSearch,600000000,596.5885370000033,20250712T0519
